FID,CID,Type,POINT_X,POINT_Y
187, 0, 4, -13182311.1045, 4019964.32028
188, 0, 3, -13182679.8232, 4020286.87714
189, 0, 5, -13182576.7535, 4019742.68571
190, 0, 5, -13181324.8987, 4021049.41135
191, 0, 4, -13182211.3214, 4020014.28433
192, 0, 3, -13182043.2902, 4021447.35903
193, 0, 3, -13181791.9689, 4020920.65243
194, 0, 4, -13182951.706, 4020145.34123
195, 0, 4, -13181689.0022, 4021395.97254
196, 0, 5, -13182910.4349, 4022013.1219
197, 0, 5, -13182972.9093, 4022038.21756
198, 0, 3, -13183036.3427, 4021143.60502
199, 0, 3, -13181897.4477, 4021306.27567
200, 0, 3, -13181881.6603, 4021216.0064
201, 0, 5, -13181322.1514, 4020123.03169
202, 0, 5, -13181301.2086, 4021074.79057
203, 0, 4, -13182851.0157, 4020069.68079
204, 0, 3, -13181864.6637, 4021172.86985
205, 0, 3, -13182592.5649, 4021541.30516
206, 0, 3, -13181926.1378, 4021293.75067
207, 0, 2, -13182884.522, 4020859.95367
208, 0, 5, -13183421.9135, 4022022.26803
209, 0, 4, -13181760.3055, 4020285.36728
210, 0, 5, -13181681.7212, 4019753.74504
211, 0, 4, -13181938.7464, 4021652.90915
212, 0, 2, -13182152.4811, 4020584.32035
213, 0, 5, -13183570.6189, 4020085.88597
214, 0, 5, -13183555.8329, 4020263.56579
215, 0, 5, -13181326.8948, 4020038.16717
216, 0, 3, -13183060.4275, 4021154.01243
217, 0, 4, -13182217.1529, 4021792.4508
218, 0, 1, -13182468.3105, 4020966.7854
219, 0, 4, -13182122.7638, 4021736.10284
220, 0, 5, -13183403.6779, 4019744.84026
221, 0, 5, -13183540.2745, 4021961.3226
222, 0, 3, -13182661.0706, 4020247.34538
223, 0, 5, -13181308.7293, 4021005.89779
224, 0, 5, -13182991.8715, 4019737.36118
225, 0, 4, -13183370.4713, 4020751.86214
226, 0, 4, -13181643.3563, 4021283.36023
227, 0, 5, -13182173.1677, 4019734.77089
228, 0, 2, -13182578.9447, 4020494.71321
229, 0, 5, -13181328.4394, 4020371.53235
230, 0, 4, -13183001.5341, 4020181.64682
231, 0, 3, -13182905.8928, 4020417.03201
232, 0, 4, -13181715.4467, 4021484.44839
233, 0, 5, -13181905.1456, 4019763.08246
234, 0, 1, -13182419.8537, 4020827.59654
235, 0, 5, -13181584.2732, 4019768.64518
236, 0, 5, -13181940.6737, 4019732.97867
237, 0, 4, -13183384.834, 4020931.24823
238, 0, 5, -13181979.8355, 4019746.94734
239, 0, 4, -13183386.273, 4020868.20082
240, 0, 4, -13183348.2531, 4021044.86391
241, 0, 5, -13183571.9876, 4020403.04698
242, 0, 2, -13182653.6933, 4020546.93769
243, 0, 4, -13182138.7971, 4020051.57663
244, 0, 5, -13182463.8735, 4021997.86167
245, 0, 5, -13181653.5085, 4019769.29532
246, 0, 2, -13182757.1634, 4020655.7631
247, 0, 3, -13182727.7248, 4020257.69363
248, 0, 4, -13181722.894, 4021449.89187
249, 0, 5, -13181531.2766, 4022023.21036
250, 0, 4, -13182206.0246, 4020029.51868
251, 0, 4, -13181996.9463, 4021707.3185
252, 0, 4, -13183377.3803, 4021009.37398
253, 0, 5, -13181292.9827, 4020899.37803
254, 0, 3, -13182156.9215, 4020295.22307
255, 0, 3, -13181764.1276, 4020908.82792
256, 0, 4, -13181513.6402, 4020926.82235
257, 0, 4, -13182333.9588, 4019995.6217
258, 0, 4, -13182324.055, 4019988.86584
259, 0, 5, -13181332.0455, 4021892.51793
260, 0, 5, -13181325.4875, 4021010.59959
261, 0, 4, -13183231.062, 4020396.15696
262, 0, 3, -13181785.2232, 4020944.71086
263, 0, 4, -13181708.3007, 4020351.075
264, 0, 4, -13181674.9798, 4021404.44597
265, 0, 4, -13183192.1764, 4021449.72965
266, 0, 5, -13182001.3547, 4019760.75112
267, 0, 5, -13183275.0248, 4022003.68185
268, 0, 5, -13182453.5711, 4019781.01339
269, 0, 5, -13183008.7038, 4021982.16508
270, 0, 2, -13182808.2843, 4021113.73391
271, 0, 4, -13182210.6845, 4019995.51801
272, 0, 5, -13183575.0991, 4020646.03586
273, 0, 3, -13182989.3388, 4021292.17694
274, 0, 3, -13182681.8924, 4021524.82761
275, 0, 5, -13182151.471, 4019755.21012
276, 0, 5, -13181331.3261, 4021669.39758
277, 0, 3, -13182916.1465, 4020465.50263
278, 0, 5, -13183577.7219, 4020379.00106
279, 0, 5, -13183545.7126, 4021663.92203
280, 0, 5, -13181324.195, 4020182.86658
281, 0, 4, -13182812.4496, 4020073.22681
282, 0, 5, -13183087.9092, 4021996.17641
283, 0, 5, -13183554.6683, 4021604.21591
284, 0, 2, -13182535.5963, 4021317.20486
285, 0, 3, -13181793.9464, 4021084.19703
286, 0, 5, -13181310.2536, 4019938.29346
287, 0, 4, -13182684.1632, 4021770.61544
288, 0, 3, -13182509.3768, 4020216.51214
289, 0, 3, -13182685.313, 4020272.83167
290, 0, 2, -13182116.0914, 4020593.40305
291, 0, 5, -13183561.7632, 4021248.50113
292, 0, 3, -13181945.1945, 4021367.93776
293, 0, 3, -13182579.5975, 4020228.99169
294, 0, 4, -13182247.7159, 4019976.96698
295, 0, 4, -13182429.1602, 4021811.61704
296, 0, 5, -13182205.7249, 4019755.7031
297, 0, 5, -13183172.6571, 4022022.28652
298, 0, 5, -13183546.86, 4021658.45864
299, 0, 4, -13183330.1766, 4021189.50805
300, 0, 2, -13182710.3539, 4021178.00957
301, 0, 3, -13182975.1245, 4021316.30136
302, 0, 2, -13182609.6106, 4020504.8962
303, 0, 5, -13183370.4935, 4022034.10644
304, 0, 5, -13182244.0143, 4019741.61503
305, 0, 5, -13183293.3889, 4022013.51355
306, 0, 3, -13183096.3952, 4021070.75516
307, 0, 4, -13182307.2574, 4021807.24961
308, 0, 5, -13182602.4145, 4022026.74809
309, 0, 3, -13183070.0362, 4020993.75773
310, 0, 5, -13183369.9144, 4022006.58905
311, 0, 5, -13181440.4064, 4022040.41368
312, 0, 2, -13182657.7943, 4021229.14513
313, 0, 4, -13181620.1971, 4021266.96264
314, 0, 3, -13181787.8573, 4021083.0381
315, 0, 2, -13182056.9306, 4020665.46817
316, 0, 3, -13181871.3509, 4021171.35898
317, 0, 3, -13182580.9482, 4021538.28259
318, 0, 3, -13182235.1679, 4020261.35098
319, 0, 5, -13182604.6575, 4022000.7512
320, 0, 2, -13182094.7762, 4020695.69829
321, 0, 5, -13182613.6774, 4019736.26856
322, 0, 4, -13181521.5402, 4020854.37521
323, 0, 4, -13182877.3858, 4020098.00442
324, 0, 3, -13182380.6904, 4021526.25438
325, 0, 4, -13181618.4849, 4020431.82815
326, 0, 3, -13181954.0924, 4020442.68034
327, 0, 4, -13181538.0694, 4020721.46031
328, 0, 4, -13182291.206, 4019989.48673
329, 0, 3, -13182117.2416, 4021477.70369
330, 0, 2, -13182017.0798, 4020778.37768
331, 0, 4, -13181751.2213, 4020298.88563
332, 0, 5, -13181351.0842, 4021808.7707
333, 0, 1, -13182393.3037, 4020806.1545
334, 0, 3, -13183034.2726, 4021225.12652
335, 0, 5, -13181351.3874, 4020240.73774
336, 0, 4, -13183267.9241, 4020458.44702
337, 0, 5, -13183561.1959, 4020210.66836
338, 0, 2, -13182025.4401, 4020850.92571
339, 0, 5, -13182504.9235, 4021990.27058
340, 0, 2, -13182198.1705, 4021230.45548
341, 0, 4, -13183231.5991, 4021339.16912
342, 0, 5, -13181992.3948, 4019779.33904
343, 0, 2, -13182008.6847, 4020934.51012
344, 0, 5, -13181907.4087, 4019787.10298
345, 0, 5, -13183535.9392, 4020443.81603
346, 0, 3, -13181981.6876, 4021380.4814
347, 0, 5, -13182748.762, 4021996.21888
348, 0, 4, -13182270.1515, 4019966.8591
349, 0, 3, -13181864.7314, 4020615.22869
350, 0, 4, -13183261.137, 4021259.77146
351, 0, 2, -13182829.3816, 4020979.10687
352, 0, 2, -13182645.5195, 4020513.52056
353, 0, 5, -13183587.2588, 4021989.85954
354, 0, 5, -13181878.4733, 4019763.00322
355, 0, 3, -13182562.7287, 4021526.8779
356, 0, 5, -13181347.5835, 4021399.69518
357, 0, 2, -13182745.434, 4020560.40238
358, 0, 2, -13182486.8956, 4020497.5848
359, 0, 5, -13182997.6508, 4022039.72481
360, 0, 3, -13182685.6489, 4021489.19804
361, 0, 5, -13183586.6622, 4020241.37384
362, 0, 4, -13181930.1497, 4020106.61883
363, 0, 5, -13183572.9959, 4021131.58404
364, 0, 4, -13183346.3485, 4020956.86545
365, 0, 5, -13181325.4489, 4021224.1594
366, 0, 5, -13182904.5817, 4019751.45898
367, 0, 2, -13182003.5629, 4020946.46477
368, 0, 5, -13181338.0131, 4020114.80722
369, 0, 1, -13182455.2191, 4020946.49489
370, 0, 5, -13181347.7894, 4021457.63038
371, 0, 4, -13181752.81, 4021465.61997
372, 0, 4, -13182876.7566, 4021684.89421
373, 0, 5, -13183535.582, 4020755.99866
374, 0, 4, -13183002.7006, 4020132.09284
375, 0, 3, -13182215.1145, 4021483.38261
376, 0, 5, -13182032.2224, 4022035.12719
377, 0, 5, -13183102.6515, 4019732.53143
378, 0, 3, -13182844.9998, 4021446.34588
379, 0, 3, -13182947.3701, 4021317.09457
380, 0, 5, -13181297.3421, 4021150.5597
381, 0, 5, -13182507.8354, 4019751.80027
382, 0, 4, -13183125.8073, 4021527.7837
383, 0, 2, -13182280.0625, 4021278.03133
384, 0, 5, -13181325.6373, 4021255.342
385, 0, 5, -13183578.1391, 4021343.08292
386, 0, 5, -13183564.1352, 4021440.54038
387, 0, 5, -13181882.8105, 4019753.91976
388, 0, 5, -13183577.0286, 4021984.95153
389, 0, 5, -13181343.4524, 4020762.37318
390, 0, 5, -13183549.2763, 4021433.19015
391, 0, 4, -13181646.803, 4020452.13863
392, 0, 2, -13182292.3088, 4021309.7396
393, 0, 4, -13182592.1276, 4019988.30309
394, 0, 4, -13182279.7846, 4021784.9103
395, 0, 5, -13183559.5044, 4021515.6659
396, 0, 4, -13182351.4197, 4019971.03186
397, 0, 5, -13181324.808, 4022000.08783
398, 0, 5, -13182280.1823, 4019779.30321
399, 0, 4, -13183368.1407, 4020888.66354
400, 0, 4, -13182424.6864, 4019963.91509
401, 0, 5, -13181312.483, 4019913.8006
402, 0, 2, -13182445.61, 4021294.14969
403, 0, 5, -13183582.2489, 4021590.79619
404, 0, 4, -13183265.1509, 4021266.97959
405, 0, 5, -13181413.5575, 4022003.74545
406, 0, 4, -13181969.6135, 4020103.91536
407, 0, 5, -13183533.1246, 4020970.50619
408, 0, 5, -13182122.9686, 4019762.27894
409, 0, 5, -13181945.8537, 4019737.83731
410, 0, 5, -13182726.1326, 4019783.77719
411, 0, 5, -13183268.6421, 4022019.13344
412, 0, 4, -13181600.4017, 4021287.74237
413, 0, 5, -13181299.5524, 4020279.75015
414, 0, 5, -13183550.8945, 4020318.81681
415, 0, 5, -13181345.1217, 4021489.6705
416, 0, 5, -13183536.0733, 4021717.68715
417, 0, 4, -13181940.6629, 4021668.80129
418, 0, 4, -13183339.1627, 4020703.10677
419, 0, 5, -13183586.6466, 4020473.76222
420, 0, 4, -13182033.4717, 4020077.30905
421, 0, 3, -13182355.8796, 4021522.66177
422, 0, 5, -13181355.7977, 4022030.46829
423, 0, 5, -13183236.5482, 4022036.03747
424, 0, 2, -13182166.5977, 4020609.18981
425, 0, 5, -13182196.3661, 4019785.42413
426, 0, 5, -13181967.386, 4019788.18978
427, 0, 4, -13182501.0374, 4019983.93321
428, 0, 5, -13183583.7517, 4020343.29062
429, 0, 5, -13181722.1749, 4021992.72157
430, 0, 5, -13183121.7924, 4019730.69709
431, 0, 5, -13183565.7646, 4020134.11829
432, 0, 5, -13183582.3526, 4020706.52807
433, 0, 2, -13182018.0849, 4021002.34925
434, 0, 4, -13182574.2396, 4020003.99708
435, 0, 3, -13183098.9478, 4020893.10841
436, 0, 5, -13181473.6151, 4022004.26424
437, 0, 3, -13182027.4397, 4020391.76636
438, 0, 4, -13182182.1329, 4021780.51425
439, 0, 4, -13181996.3092, 4020088.31979
440, 0, 3, -13181796.1733, 4020811.61351
441, 0, 2, -13182031.9835, 4020863.30325
442, 0, 5, -13181302.7982, 4021887.45932
443, 0, 4, -13183260.3983, 4021238.82859
444, 0, 5, -13182220.3355, 4022034.02456
445, 0, 3, -13182975.8913, 4021320.21582
446, 0, 4, -13181585.2405, 4020580.86896
447, 0, 4, -13183365.546, 4020944.05478
448, 0, 5, -13182659.0318, 4019768.87923
449, 0, 5, -13183580.3008, 4020717.27693
450, 0, 4, -13182103.3824, 4020029.7576
451, 0, 4, -13183384.8921, 4020906.56297
452, 0, 3, -13183002.0512, 4021280.41255
453, 0, 2, -13182659.8076, 4021249.50668
454, 0, 3, -13182661.9603, 4020274.33039
455, 0, 4, -13181794.4833, 4021557.00841
456, 0, 5, -13183582.5448, 4020924.34247
457, 0, 5, -13181948.8971, 4019754.03396
458, 0, 4, -13181660.354, 4021329.97242
459, 0, 5, -13181346.1582, 4020763.53018
460, 0, 5, -13181319.8666, 4019971.82878
461, 0, 5, -13182552.2748, 4019739.82945
462, 0, 2, -13182049.4645, 4020777.6413
463, 0, 4, -13182522.2776, 4019999.94674
464, 0, 5, -13181344.046, 4020605.90082
465, 0, 4, -13182697.2031, 4020001.72216
466, 0, 5, -13181337.0091, 4021459.22944
467, 0, 5, -13181333.7142, 4021975.0324
468, 0, 3, -13181802.4018, 4020740.65814
469, 0, 3, -13181966.7909, 4021309.28737
470, 0, 5, -13181344.4148, 4021706.8212
471, 0, 5, -13182136.0103, 4019744.13794
472, 0, 2, -13182499.8941, 4021308.00812
473, 0, 5, -13182677.8271, 4021985.09596
474, 0, 4, -13182413.1022, 4019974.19774
475, 0, 5, -13181348.7477, 4020894.39241
476, 0, 4, -13183339.2512, 4021191.66605
477, 0, 1, -13182372.4939, 4020974.9453
478, 0, 3, -13181940.6218, 4020434.63662
479, 0, 5, -13182348.9845, 4019746.94517
480, 0, 4, -13183217.8149, 4020340.6523
481, 0, 5, -13183062.1711, 4022027.39978
482, 0, 4, -13183345.6322, 4021090.48768
483, 0, 5, -13181349.8564, 4021000.39078
484, 0, 4, -13182088.6548, 4020016.98341
485, 0, 4, -13182160.7437, 4021787.65283
486, 0, 4, -13182725.5555, 4021739.61613
487, 0, 4, -13182087.4212, 4021744.35557
488, 0, 4, -13181858.6789, 4021578.52417
489, 0, 2, -13182778.8286, 4020686.56485
490, 0, 3, -13182919.8937, 4020447.10474
491, 0, 4, -13182116.2326, 4020055.39093
492, 0, 2, -13182676.5977, 4021236.8427
493, 0, 2, -13182237.1658, 4021242.37451
494, 0, 2, -13182600.8294, 4021250.42795
495, 0, 5, -13181881.4006, 4022002.43441
496, 0, 3, -13182876.5476, 4020366.50946
497, 0, 5, -13181340.8831, 4021057.95602
498, 0, 3, -13182455.928, 4020202.24168
499, 0, 4, -13182063.3401, 4021715.57246
500, 0, 5, -13183492.276, 4019749.35023
501, 0, 5, -13182868.398, 4019776.20002
502, 0, 5, -13182644.0632, 4019738.80494
503, 0, 5, -13181299.346, 4020659.19657
504, 0, 4, -13181922.8688, 4021668.33666
505, 0, 4, -13181746.1777, 4021484.30701
506, 0, 2, -13181998.7879, 4020832.634
507, 0, 3, -13182933.5955, 4020432.11622
508, 0, 5, -13183044.7807, 4019774.95236
509, 0, 5, -13182195.0451, 4019786.34751
510, 0, 4, -13181666.6784, 4020341.74568
511, 0, 3, -13181788.5575, 4020830.11267
512, 0, 4, -13182667.0051, 4020009.7336
513, 0, 5, -13181661.7204, 4019769.24284
514, 0, 3, -13182450.4858, 4021560.74357
515, 0, 5, -13181750.023, 4022012.75489
516, 0, 5, -13182987.3356, 4021993.68174
517, 0, 4, -13181619.1233, 4021294.64157
518, 0, 5, -13183092.6188, 4019762.71132
519, 0, 5, -13183399.5588, 4019761.61716
520, 0, 2, -13182133.222, 4020605.66936
521, 0, 2, -13182011.9262, 4020953.2958
522, 0, 4, -13181681.7785, 4020323.37174
523, 0, 5, -13181905.6995, 4022019.77003
524, 0, 4, -13183278.2095, 4021325.56774
525, 0, 5, -13183585.109, 4020924.82766
526, 0, 5, -13183544.2773, 4021511.28066
527, 0, 4, -13182759.1192, 4021734.58752
528, 0, 5, -13183338.3566, 4019748.73944
529, 0, 5, -13181322.8472, 4019740.10403
530, 0, 5, -13183566.9167, 4020631.83854
531, 0, 4, -13182034.0469, 4021733.27192
532, 0, 4, -13183102.7316, 4020266.72352
533, 0, 5, -13183179.9088, 4022041.02959
534, 0, 2, -13182446.0976, 4021338.67514
535, 0, 5, -13183580.1405, 4019978.67143
536, 0, 2, -13182137.4444, 4020633.63417
537, 0, 5, -13181303.5331, 4021005.21752
538, 0, 5, -13182826.9767, 4021995.801
539, 0, 1, -13182364.1423, 4020906.3369
540, 0, 5, -13181325.1505, 4021353.89868
541, 0, 4, -13183351.2969, 4021090.12129
542, 0, 4, -13183251.5178, 4021348.1207
543, 0, 4, -13182675.9076, 4019967.9676
544, 0, 5, -13182852.6661, 4019786.90141
545, 0, 5, -13182851.3208, 4022015.68502
546, 0, 5, -13183576.6792, 4020263.16326
547, 0, 5, -13181668.3991, 4022009.96945
548, 0, 5, -13183411.996, 4019782.83843
549, 0, 5, -13183581.0283, 4020457.88922
550, 0, 5, -13183579.8691, 4020539.20199
551, 0, 5, -13182075.4173, 4019755.75275
552, 0, 4, -13181539.0879, 4020926.66172
553, 0, 3, -13181878.127, 4020582.20541
554, 0, 2, -13182203.3934, 4021218.53019
555, 0, 4, -13183270.8546, 4020459.23396
556, 0, 5, -13181343.0461, 4020994.97177
557, 0, 1, -13182469.3211, 4020991.5627
558, 0, 2, -13182841.3383, 4020854.53823
559, 0, 5, -13181320.0573, 4020920.40061
560, 0, 5, -13182980.2664, 4019757.10442
561, 0, 4, -13183302.7341, 4020599.22644
562, 0, 4, -13181565.569, 4020715.56522
563, 0, 4, -13183321.6174, 4020654.47296
564, 0, 3, -13182546.5281, 4021563.83224
565, 0, 4, -13183234.026, 4020427.86259
566, 0, 3, -13181893.1012, 4020486.10411
567, 0, 5, -13181335.647, 4021201.56211
568, 0, 1, -13182507.1489, 4020830.02222
569, 0, 2, -13182053.986, 4020860.72755
570, 0, 1, -13182491.3234, 4020845.47281
571, 0, 4, -13182848.8745, 4020048.60683
572, 0, 5, -13183318.3785, 4022019.01996
573, 0, 5, -13181697.9892, 4019771.42605
574, 0, 4, -13181545.8479, 4020859.85618
575, 0, 2, -13182819.2919, 4021064.34356
576, 0, 5, -13183551.7791, 4021468.58663
577, 0, 2, -13182064.0368, 4020665.57551
578, 0, 4, -13182225.4057, 4021807.99298
579, 0, 3, -13182274.856, 4020277.39571
580, 0, 4, -13183304.0921, 4020550.09016
581, 0, 3, -13182754.5605, 4020315.54883
582, 0, 3, -13182595.2953, 4021516.70469
583, 0, 4, -13182133.6541, 4020005.93253
