FID,CID,Type,POINT_X,POINT_Y
199, 0, 5, -13183039.1653, 4021677.70998
200, 0, 4, -13182493.1759, 4021255.41458
201, 0, 5, -13182136.6637, 4021892.32279
202, 0, 5, -13182077.1345, 4021770.91142
203, 0, 3, -13182583.8942, 4020701.88079
204, 0, 3, -13182903.0533, 4020581.83598
205, 0, 5, -13182263.8681, 4021662.73285
206, 0, 5, -13182600.3573, 4021676.39511
207, 0, 4, -13182368.3218, 4021073.13171
208, 0, 2, -13182577.6024, 4020232.16921
209, 0, 5, -13182334.232, 4021840.456
210, 0, 2, -13182576.5445, 4020226.40228
211, 0, 5, -13182199.4593, 4021598.05699
212, 0, 5, -13182517.7461, 4021745.28722
213, 0, 3, -13182570.0498, 4020611.37893
214, 0, 3, -13182769.6755, 4020679.36815
215, 0, 5, -13183063.3922, 4021860.95398
216, 0, 5, -13181562.3445, 4021757.52741
217, 0, 3, -13181652.7708, 4020648.44673
218, 0, 4, -13181745.4341, 4021196.31969
219, 0, 5, -13183028.8547, 4021729.2947
220, 0, 4, -13181707.8817, 4021174.23213
221, 0, 4, -13183184.4062, 4021148.37392
222, 0, 5, -13182689.9831, 4021718.54538
223, 0, 5, -13182939.5052, 4021847.02014
224, 0, 4, -13181733.7922, 4021108.07846
225, 0, 1, -13182251.6889, 4019848.13625
226, 0, 3, -13182417.385, 4020574.51902
227, 0, 3, -13182603.7393, 4020619.77282
228, 0, 5, -13182207.3074, 4021787.7013
229, 0, 5, -13182692.2429, 4021608.35763
230, 0, 4, -13182409.3698, 4021068.70116
231, 0, 2, -13181958.7078, 4020212.02489
232, 0, 5, -13183103.072, 4021736.67412
233, 0, 3, -13182025.583, 4020605.30923
234, 0, 5, -13181799.9272, 4021857.78842
235, 0, 5, -13182257.4511, 4021666.76255
236, 0, 2, -13182587.5401, 4020191.49869
237, 0, 5, -13182576.2472, 4021680.01864
238, 0, 1, -13182290.3243, 4019824.89786
239, 0, 5, -13182266.688, 4021970.48573
240, 0, 5, -13182587.4506, 4021656.24884
241, 0, 4, -13182404.573, 4021065.9834
242, 0, 4, -13182726.1163, 4021205.07366
243, 0, 4, -13183009.4988, 4021128.50811
244, 0, 3, -13181675.2093, 4020638.77181
245, 0, 1, -13183008.4004, 4019815.9675
246, 0, 5, -13181669.2896, 4021713.98577
247, 0, 2, -13182033.0925, 4020187.41791
248, 0, 5, -13183018.941, 4021849.71721
249, 0, 3, -13182016.1001, 4020599.93311
250, 0, 5, -13182626.3038, 4021910.27278
251, 0, 5, -13182890.8962, 4021850.57887
252, 0, 5, -13182485.3524, 4021598.34088
253, 0, 5, -13182372.9032, 4021980.7924
254, 0, 4, -13182137.2035, 4021093.15065
255, 0, 5, -13181616.1095, 4021884.75578
256, 0, 4, -13181683.6156, 4021244.04324
257, 0, 1, -13182929.789, 4019843.25087
258, 0, 5, -13181730.2784, 4021795.12167
259, 0, 5, -13182284.4879, 4021919.85222
260, 0, 5, -13182284.9228, 4021788.08635
261, 0, 5, -13182058.4276, 4021758.50267
262, 0, 3, -13182918.473, 4020558.55239
263, 0, 4, -13182220.4912, 4021287.54157
264, 0, 5, -13182630.6724, 4021719.49159
265, 0, 4, -13182508.5079, 4021274.56081
266, 0, 5, -13182575.7044, 4021598.00359
267, 0, 4, -13182344.0299, 4021164.35644
268, 0, 3, -13181697.5595, 4020663.4854
269, 0, 5, -13182046.4899, 4021793.95071
270, 0, 4, -13183297.284, 4021187.24692
271, 0, 4, -13182217.4762, 4021221.98341
272, 0, 4, -13181711.5613, 4021125.94507
273, 0, 5, -13183345.6603, 4021735.42459
274, 0, 5, -13181699.8981, 4021785.89277
275, 0, 5, -13182103.0013, 4021839.45173
276, 0, 5, -13181741.4037, 4021820.43599
277, 0, 5, -13182045.9113, 4021675.03412
278, 0, 5, -13181987.4443, 4021723.88933
279, 0, 5, -13182119.1249, 4021858.79007
280, 0, 4, -13182234.1891, 4021218.19279
281, 0, 4, -13183288.9407, 4021185.57947
282, 0, 5, -13182069.9442, 4021922.87507
283, 0, 5, -13182962.7303, 4021643.12395
284, 0, 3, -13182045.7185, 4020648.96175
285, 0, 2, -13181741.3455, 4020225.07944
286, 0, 4, -13182894.6897, 4021314.00737
287, 0, 3, -13182899.0586, 4020621.93623
288, 0, 3, -13182310.1935, 4020639.20479
289, 0, 4, -13182993.5805, 4021099.57063
290, 0, 4, -13181603.994, 4021220.74891
291, 0, 2, -13182947.6347, 4020253.69069
292, 0, 5, -13181981.8596, 4021680.3422
293, 0, 1, -13182012.3784, 4019828.29324
294, 0, 4, -13182001.8395, 4021078.96189
295, 0, 5, -13182514.2544, 4021650.55997
296, 0, 1, -13182016.1107, 4019813.81334
297, 0, 4, -13181997.9475, 4021128.21437
298, 0, 4, -13181744.7447, 4021243.30443
299, 0, 5, -13181921.0426, 4021665.19207
300, 0, 5, -13182083.7309, 4021772.0247
301, 0, 2, -13182707.9105, 4020209.1307
302, 0, 4, -13183197.1437, 4021135.99031
303, 0, 5, -13182116.8995, 4021683.74899
304, 0, 4, -13182357.2184, 4021288.55586
305, 0, 3, -13182084.2842, 4020666.80013
306, 0, 2, -13182409.7031, 4020248.57279
307, 0, 5, -13182335.9795, 4021869.00874
308, 0, 4, -13182940.2974, 4021148.96947
309, 0, 5, -13182009.6241, 4021893.81383
310, 0, 5, -13181653.0629, 4021889.31831
311, 0, 3, -13181646.8768, 4020648.47615
312, 0, 3, -13183021.2837, 4020650.72159
313, 0, 3, -13181899.5688, 4020571.53219
314, 0, 3, -13182956.94, 4020606.1588
315, 0, 5, -13181826.3238, 4021665.02866
316, 0, 1, -13182587.5087, 4019849.90082
317, 0, 5, -13181574.3794, 4021728.10532
318, 0, 4, -13182228.8684, 4021147.39317
319, 0, 5, -13182096.6831, 4021949.13651
320, 0, 2, -13183037.932, 4020209.38647
321, 0, 5, -13182908.2857, 4021713.94633
322, 0, 5, -13181833.2685, 4021842.28734
323, 0, 4, -13182027.5643, 4021116.82177
324, 0, 5, -13183164.3199, 4021697.76276
325, 0, 5, -13181630.2845, 4021761.39877
326, 0, 5, -13182971.3197, 4021644.88715
327, 0, 5, -13182996.4487, 4021849.57048
328, 0, 4, -13183273.8307, 4021159.76903
329, 0, 4, -13182177.2364, 4021238.088
330, 0, 3, -13181712.3374, 4020665.25967
331, 0, 5, -13181801.517, 4021749.65352
332, 0, 3, -13182502.4745, 4020634.50916
333, 0, 5, -13182861.6539, 4021790.76146
334, 0, 5, -13181977.471, 4021898.41895
335, 0, 4, -13183040.3907, 4021205.35921
336, 0, 3, -13182625.1641, 4020576.24618
337, 0, 4, -13182665.7598, 4021108.60179
338, 0, 2, -13182873.3295, 4020216.38689
339, 0, 4, -13181828.9135, 4021159.92725
340, 0, 5, -13182471.2548, 4021730.73061
341, 0, 5, -13182209.4679, 4021917.80997
342, 0, 5, -13182556.7266, 4021967.98769
343, 0, 4, -13182274.6841, 4021307.47981
344, 0, 5, -13182790.2028, 4021892.56719
345, 0, 5, -13182615.6706, 4021865.93385
346, 0, 4, -13182327.854, 4021095.95126
347, 0, 5, -13181656.0061, 4021829.08037
348, 0, 5, -13182291.3143, 4021951.06223
349, 0, 4, -13182521.2597, 4021152.68653
350, 0, 4, -13182259.3898, 4021165.10302
351, 0, 2, -13183123.6279, 4020199.72434
352, 0, 2, -13182600.7238, 4020197.94541
353, 0, 5, -13181730.7101, 4021681.95178
354, 0, 1, -13183168.2272, 4019829.82551
355, 0, 4, -13181629.7039, 4021127.69942
356, 0, 5, -13181893.9259, 4021938.29164
357, 0, 5, -13182728.8523, 4021653.55607
358, 0, 5, -13182314.8717, 4021815.07075
359, 0, 3, -13181863.4707, 4020668.02834
360, 0, 5, -13182180.861, 4021886.25722
361, 0, 5, -13182768.8497, 4021653.78621
362, 0, 4, -13181946.9954, 4021105.35763
363, 0, 5, -13183176.5348, 4021871.60467
364, 0, 4, -13182622.7187, 4021070.08238
365, 0, 4, -13182694.4805, 4021276.83021
366, 0, 5, -13182315.4741, 4021697.12056
367, 0, 4, -13182546.202, 4021187.23915
368, 0, 3, -13182507.195, 4020695.65705
369, 0, 4, -13182669.1759, 4021102.17073
370, 0, 4, -13182895.4627, 4021213.52807
371, 0, 4, -13182635.19, 4021057.98996
372, 0, 5, -13183237.4637, 4021846.63428
373, 0, 1, -13181923.9403, 4019821.96603
374, 0, 3, -13182832.4417, 4020629.15146
375, 0, 1, -13182921.9001, 4019830.26574
376, 0, 4, -13182848.0994, 4021172.54644
377, 0, 5, -13182045.7762, 4021603.2407
378, 0, 4, -13181944.4869, 4021098.02384
379, 0, 4, -13182868.3937, 4021237.40204
380, 0, 5, -13182401.2472, 4021900.55719
381, 0, 4, -13182793.5009, 4021261.22017
382, 0, 4, -13181877.5917, 4021131.70209
383, 0, 5, -13182810.0646, 4021978.23573
384, 0, 5, -13182046.7545, 4021611.75738
385, 0, 4, -13183027.2961, 4021116.91332
386, 0, 4, -13181915.1073, 4021128.3562
387, 0, 5, -13183082.0472, 4021751.68292
388, 0, 5, -13182853.8571, 4021820.46327
389, 0, 4, -13182365.843, 4021279.29563
390, 0, 5, -13183158.5703, 4021676.17014
391, 0, 4, -13182853.8613, 4021289.69158
392, 0, 1, -13182874.763, 4019817.72812
393, 0, 3, -13182933.9363, 4020570.14195
394, 0, 3, -13182415.7508, 4020659.30904
395, 0, 1, -13182471.1834, 4019828.16866
396, 0, 4, -13181986.1706, 4021169.13447
397, 0, 3, -13181979.2475, 4020588.40942
398, 0, 4, -13181986.9571, 4021224.47763
399, 0, 4, -13182302.1891, 4021157.96477
400, 0, 5, -13182502.821, 4021909.08141
401, 0, 3, -13182144.5121, 4020639.23942
402, 0, 5, -13182435.9602, 4021954.52485
403, 0, 5, -13183362.6254, 4021817.17567
404, 0, 5, -13181936.1858, 4021677.2277
405, 0, 4, -13183279.6034, 4021181.09121
406, 0, 5, -13183332.2332, 4021839.24388
407, 0, 4, -13181552.3352, 4021188.30173
408, 0, 4, -13182234.3497, 4021237.9955
409, 0, 2, -13182136.4026, 4020240.34889
410, 0, 4, -13182184.4102, 4021315.6801
411, 0, 5, -13181586.1995, 4021731.99195
412, 0, 3, -13182335.4652, 4020597.30863
413, 0, 5, -13182450.3249, 4021911.54162
414, 0, 5, -13181814.9155, 4021790.6142
415, 0, 4, -13182782.3612, 4021093.75554
416, 0, 5, -13182244.7723, 4021734.47759
417, 0, 4, -13182349.1728, 4021226.36225
418, 0, 5, -13183277.5515, 4021709.11047
419, 0, 4, -13183146.2875, 4021290.78328
420, 0, 1, -13182704.2272, 4019821.84254
421, 0, 3, -13182495.1149, 4020673.53513
422, 0, 5, -13181881.2279, 4021641.10077
423, 0, 3, -13182127.3891, 4020590.71114
424, 0, 3, -13181895.756, 4020609.74401
425, 0, 5, -13182349.9285, 4021970.87611
426, 0, 4, -13181935.6226, 4021145.31708
427, 0, 4, -13182664.3453, 4021307.36379
428, 0, 5, -13182200.5564, 4021852.27414
429, 0, 3, -13182515.9914, 4020641.27812
430, 0, 4, -13183078.8432, 4021219.17255
431, 0, 4, -13182474.0979, 4021115.7037
432, 0, 4, -13181739.0581, 4021277.35377
433, 0, 5, -13182853.5259, 4021636.00816
434, 0, 4, -13182113.0705, 4021260.25674
435, 0, 5, -13181688.5754, 4021682.1661
436, 0, 4, -13181644.43, 4021246.15457
437, 0, 4, -13182027.5019, 4021076.10256
438, 0, 5, -13182537.5108, 4021602.84187
439, 0, 4, -13182931.6504, 4021069.64849
440, 0, 5, -13182037.3509, 4021890.14209
441, 0, 3, -13182008.6331, 4020622.37725
442, 0, 5, -13181950.8938, 4021878.35058
443, 0, 3, -13182147.7496, 4020647.21118
444, 0, 4, -13182518.1641, 4021334.93985
445, 0, 4, -13182062.1669, 4021166.31027
446, 0, 4, -13183176.9311, 4021212.72446
447, 0, 4, -13182591.7998, 4021322.31818
448, 0, 5, -13183047.1938, 4021946.17826
449, 0, 5, -13181898.0485, 4021849.13372
450, 0, 5, -13181708.244, 4021892.42924
451, 0, 5, -13181942.5845, 4021672.26407
452, 0, 5, -13182579.5006, 4021811.21631
453, 0, 3, -13183105.571, 4020586.03165
454, 0, 4, -13182935.5133, 4021102.6978
455, 0, 5, -13183055.0511, 4021883.86835
456, 0, 5, -13182309.8835, 4021739.07979
457, 0, 4, -13182454.9774, 4021306.06365
458, 0, 3, -13182080.4133, 4020567.01549
459, 0, 4, -13182613.3687, 4021131.20066
460, 0, 3, -13182878.3128, 4020654.9605
461, 0, 3, -13183160.9973, 4020588.40662
462, 0, 5, -13182183.7077, 4021694.85623
463, 0, 4, -13182242.6131, 4021191.33434
464, 0, 4, -13183054.5328, 4021171.12972
465, 0, 2, -13182848.226, 4020233.57661
466, 0, 4, -13183173.8387, 4021165.89681
467, 0, 4, -13182173.9021, 4021092.8189
468, 0, 5, -13182637.2039, 4021789.91634
469, 0, 5, -13182402.4583, 4021853.68539
470, 0, 5, -13181992.0984, 4021866.98488
471, 0, 2, -13183319.2388, 4020207.52791
472, 0, 3, -13182108.3596, 4020661.43731
473, 0, 4, -13182790.1063, 4021225.36616
474, 0, 5, -13183158.9179, 4021921.77979
475, 0, 4, -13181603.5107, 4021214.55672
476, 0, 4, -13182803.8955, 4021215.13844
477, 0, 5, -13182847.3773, 4021719.24781
478, 0, 5, -13181839.8037, 4021675.85392
479, 0, 2, -13182271.7266, 4020197.2807
480, 0, 4, -13182348.8789, 4021306.91796
481, 0, 3, -13183359.5799, 4020605.41832
482, 0, 1, -13182422.7381, 4019850.87101
483, 0, 4, -13182418.9918, 4021154.06133
484, 0, 4, -13183054.0822, 4021120.21886
485, 0, 4, -13182558.317, 4021085.98228
486, 0, 3, -13181636.1092, 4020630.75095
487, 0, 4, -13182060.9684, 4021304.64371
488, 0, 2, -13181976.3538, 4020235.16555
489, 0, 5, -13182079.0461, 4021681.53828
490, 0, 5, -13181857.804, 4021896.5653
491, 0, 4, -13181651.0222, 4021219.55088
492, 0, 5, -13182342.3564, 4021884.50694
493, 0, 1, -13181891.8045, 4019813.52629
494, 0, 3, -13182000.8369, 4020620.91607
495, 0, 2, -13182669.3729, 4020264.84263
496, 0, 3, -13181855.5262, 4020679.80675
497, 0, 4, -13182135.5022, 4021158.30534
498, 0, 3, -13183143.8971, 4020635.54287
499, 0, 4, -13182898.448, 4021257.99495
500, 0, 5, -13182288.7327, 4021854.58632
501, 0, 2, -13182500.7621, 4020185.79577
502, 0, 4, -13182513.3146, 4021103.72004
503, 0, 3, -13182617.0694, 4020672.85864
504, 0, 3, -13182019.1674, 4020592.65878
505, 0, 4, -13182712.6924, 4021068.8156
506, 0, 5, -13183133.596, 4021651.34311
507, 0, 4, -13183308.2455, 4021209.40528
508, 0, 3, -13183136.3328, 4020571.93519
509, 0, 2, -13182841.7018, 4020239.02669
510, 0, 5, -13183068.8587, 4021881.19269
511, 0, 5, -13182621.2185, 4021789.21399
512, 0, 4, -13182687.6121, 4021055.56609
513, 0, 5, -13183029.8636, 4021684.91345
514, 0, 5, -13182331.2089, 4021898.32114
515, 0, 2, -13181908.9767, 4020257.46887
516, 0, 5, -13182571.2112, 4021863.9664
517, 0, 4, -13182360.5567, 4021268.67742
518, 0, 5, -13181909.1777, 4021618.81184
519, 0, 5, -13182590.3279, 4021750.99127
520, 0, 4, -13182264.2505, 4021183.96736
521, 0, 3, -13182810.7035, 4020685.5485
522, 0, 4, -13181808.8947, 4021144.0915
523, 0, 4, -13182065.5446, 4021212.44459
524, 0, 2, -13182594.8435, 4020222.42325
525, 0, 4, -13182906.8682, 4021070.92461
526, 0, 5, -13182879.2462, 4021674.27597
527, 0, 5, -13181960.1306, 4021719.17497
528, 0, 5, -13183305.932, 4021879.2055
529, 0, 4, -13183276.8241, 4021196.35715
530, 0, 4, -13182522.8861, 4021138.58261
531, 0, 5, -13182945.7104, 4021902.33785
532, 0, 4, -13182680.0176, 4021292.89803
533, 0, 4, -13183058.0195, 4021129.68106
534, 0, 5, -13182885.8629, 4021955.52861
535, 0, 5, -13181566.0764, 4021751.175
536, 0, 5, -13182296.0287, 4021604.9014
537, 0, 5, -13182002.5957, 4021850.60467
538, 0, 4, -13182118.9098, 4021070.15689
539, 0, 3, -13183018.7204, 4020678.90215
540, 0, 5, -13182497.1624, 4021790.21346
541, 0, 3, -13182703.3609, 4020674.50953
542, 0, 4, -13182290.8376, 4021313.98788
543, 0, 2, -13182399.9906, 4020192.27575
544, 0, 4, -13183198.7821, 4021229.00541
545, 0, 5, -13182899.3069, 4021944.89738
546, 0, 5, -13182087.682, 4021930.02848
547, 0, 4, -13182564.6641, 4021129.62672
548, 0, 1, -13183280.7357, 4019827.06264
549, 0, 4, -13182407.8762, 4021161.65605
550, 0, 3, -13182339.9633, 4020552.9123
551, 0, 1, -13182764.1616, 4019847.61798
552, 0, 2, -13182370.5551, 4020218.89975
553, 0, 5, -13181828.3241, 4021921.78863
554, 0, 4, -13182478.0307, 4021088.50493
555, 0, 2, -13183030.3136, 4020197.03267
556, 0, 5, -13182160.0793, 4021875.07962
557, 0, 5, -13182694.0713, 4021590.43794
558, 0, 5, -13181629.2173, 4021824.58453
559, 0, 4, -13182695.0784, 4021093.93682
560, 0, 3, -13183170.0557, 4020607.90279
561, 0, 5, -13182594.4921, 4021620.34548
562, 0, 4, -13182188.1315, 4021103.01739
563, 0, 3, -13182113.1424, 4020653.95452
564, 0, 5, -13181946.0614, 4021708.09113
565, 0, 5, -13182765.4798, 4021912.50705
566, 0, 4, -13181976.0097, 4021309.42743
567, 0, 5, -13182240.2132, 4021878.05556
568, 0, 2, -13181985.9836, 4020237.79086
569, 0, 4, -13182252.2312, 4021205.68004
570, 0, 4, -13182999.7619, 4021189.01793
571, 0, 2, -13182053.9101, 4020251.61664
572, 0, 3, -13182157.273, 4020630.95736
573, 0, 5, -13181668.5128, 4021811.75035
574, 0, 2, -13182062.2064, 4020217.22889
575, 0, 2, -13182311.4266, 4020254.80228
576, 0, 4, -13181578.1882, 4021191.88827
577, 0, 4, -13182345.5458, 4021059.5699
578, 0, 3, -13182588.2247, 4020639.70758
579, 0, 2, -13183084.4655, 4020248.66805
580, 0, 4, -13183044.7167, 4021096.90075
581, 0, 2, -13182811.2951, 4020193.44204
582, 0, 5, -13183091.587, 4021690.88481
583, 0, 2, -13182035.1581, 4020254.85005
