FID,CID,Type,POINT_X,POINT_Y
276, 0, 2, -13181436.0304, 4021276.68973
277, 0, 2, -13181624.3997, 4020205.48338
278, 0, 2, -13181482.8364, 4020236.50774
279, 0, 1, -13182789.6534, 4020579.61094
280, 0, 2, -13183502.304, 4020717.34621
281, 0, 1, -13182092.3876, 4020600.39114
282, 0, 1, -13182017.8486, 4021089.60538
283, 0, 2, -13182812.3671, 4019861.60238
284, 0, 2, -13183146.5399, 4021828.53387
285, 0, 1, -13182014.6901, 4020180.95073
286, 0, 1, -13182438.2399, 4021461.16109
287, 0, 1, -13182429.3844, 4020539.5955
288, 0, 1, -13182154.7465, 4020536.67243
289, 0, 2, -13183571.9547, 4020995.12664
290, 0, 1, -13181844.6624, 4021141.10622
291, 0, 1, -13182212.6356, 4020372.904
292, 0, 2, -13181359.8007, 4021322.1084
293, 0, 1, -13182467.9109, 4021760.23659
294, 0, 1, -13182912.5535, 4020916.98013
295, 0, 2, -13182438.8655, 4022001.8962
296, 0, 1, -13182774.4024, 4020680.57321
297, 0, 2, -13181943.2513, 4019883.99775
298, 0, 2, -13183144.9351, 4020050.40299
299, 0, 1, -13182809.7455, 4020451.63416
300, 0, 1, -13182363.7493, 4021676.56573
301, 0, 1, -13183320.0078, 4021074.13988
302, 0, 2, -13183306.8168, 4021533.70825
303, 0, 2, -13183491.1983, 4020759.24101
304, 0, 1, -13182347.9875, 4021181.84626
305, 0, 1, -13182363.4977, 4020496.00234
306, 0, 2, -13181408.9004, 4021436.44231
307, 0, 2, -13183478.9294, 4021193.35014
308, 0, 2, -13183542.5679, 4020993.67179
309, 0, 2, -13181450.7143, 4020269.17466
310, 0, 1, -13182249.1865, 4020441.90105
311, 0, 2, -13182456.5959, 4019828.47215
312, 0, 2, -13181781.6963, 4021796.48372
313, 0, 1, -13182014.3624, 4021102.97035
314, 0, 1, -13182317.9344, 4021136.14789
315, 0, 1, -13183205.548, 4021085.50628
316, 0, 2, -13182565.9972, 4022014.79359
317, 0, 2, -13183403.07, 4020291.93966
318, 0, 1, -13182448.1627, 4020581.4425
319, 0, 1, -13182862.4623, 4021062.99771
320, 0, 2, -13183457.3864, 4020569.9107
321, 0, 2, -13183520.9249, 4021261.37314
322, 0, 2, -13183341.6696, 4021588.50295
323, 0, 2, -13183561.3533, 4021198.90509
324, 0, 2, -13183344.2805, 4021544.599
325, 0, 2, -13181726.237, 4019997.85959
326, 0, 2, -13181836.8242, 4021850.3278
327, 0, 2, -13181343.5902, 4020625.373
328, 0, 2, -13181516.0607, 4020212.40001
329, 0, 1, -13182303.783, 4020502.49313
330, 0, 1, -13182535.1972, 4021492.47806
331, 0, 2, -13183387.075, 4020288.63368
332, 0, 1, -13182848.4896, 4021051.73332
333, 0, 2, -13182751.3575, 4019834.71783
334, 0, 1, -13182644.0933, 4020485.80909
335, 0, 2, -13183296.4513, 4020266.04002
336, 0, 2, -13181756.103, 4021848.61048
337, 0, 1, -13182752.9412, 4020461.57843
338, 0, 2, -13181345.3138, 4021204.23478
339, 0, 2, -13181968.9441, 4019828.73565
340, 0, 2, -13182749.1359, 4021996.82232
341, 0, 2, -13183085.68, 4021784.5434
342, 0, 1, -13182173.6389, 4020356.92112
343, 0, 2, -13183275.9569, 4021544.85973
344, 0, 1, -13182981.3245, 4021064.97491
345, 0, 2, -13181387.4025, 4021056.01253
346, 0, 2, -13182771.5289, 4021944.21086
347, 0, 1, -13182342.2975, 4021731.27413
348, 0, 2, -13181338.5928, 4020891.50437
349, 0, 2, -13182891.6445, 4021933.87505
350, 0, 2, -13181904.6699, 4021844.22186
351, 0, 1, -13181928.5235, 4021125.90621
352, 0, 2, -13182106.9221, 4021947.85852
353, 0, 2, -13181817.0867, 4019975.01426
354, 0, 1, -13182102.4481, 4020664.73632
355, 0, 2, -13181951.7758, 4019874.75022
356, 0, 1, -13182175.843, 4020657.49965
357, 0, 1, -13182358.125, 4021722.31105
358, 0, 2, -13181752.4144, 4019983.54898
359, 0, 2, -13182913.5092, 4021849.10733
360, 0, 2, -13181398.2232, 4021094.48671
361, 0, 1, -13182876.0485, 4020279.60133
362, 0, 1, -13182399.5163, 4021696.10578
363, 0, 2, -13183237.3302, 4021639.96135
364, 0, 2, -13182429.5545, 4019797.48463
365, 0, 2, -13181504.2596, 4021552.13561
366, 0, 1, -13182193.8433, 4020317.80897
367, 0, 2, -13181444.4334, 4021330.20726
368, 0, 2, -13181540.8418, 4021557.36254
369, 0, 1, -13182123.803, 4020444.4202
370, 0, 1, -13181880.419, 4020958.16173
371, 0, 2, -13181815.2942, 4021781.81533
372, 0, 1, -13182854.1391, 4020921.55594
373, 0, 2, -13182767.8242, 4021989.11048
374, 0, 1, -13182843.7028, 4020285.04062
375, 0, 1, -13182397.7957, 4021812.34872
376, 0, 2, -13182160.9159, 4021979.85592
377, 0, 1, -13182760.6108, 4020270.6081
378, 0, 1, -13183069.5562, 4021098.58101
379, 0, 1, -13182186.0331, 4020346.20024
380, 0, 1, -13182143.1799, 4020329.59293
381, 0, 2, -13181468.8071, 4021534.44373
382, 0, 2, -13181416.0508, 4020538.16304
383, 0, 2, -13181943.9067, 4019931.60421
384, 0, 2, -13183309.9994, 4021600.64395
385, 0, 2, -13181911.5633, 4019875.19456
386, 0, 2, -13182924.6081, 4019868.34806
387, 0, 2, -13181326.5928, 4020686.66227
388, 0, 2, -13183538.8393, 4020678.50445
389, 0, 1, -13182937.3993, 4021078.54452
390, 0, 1, -13182035.2013, 4020257.19129
391, 0, 1, -13182217.7889, 4021034.52053
392, 0, 2, -13183375.0399, 4021543.86662
393, 0, 1, -13182215.5519, 4020333.2304
394, 0, 2, -13183420.9205, 4021436.89791
395, 0, 1, -13182468.2133, 4021690.19917
396, 0, 2, -13182707.2093, 4019800.36864
397, 0, 2, -13181309.9644, 4021228.58883
398, 0, 1, -13182406.6964, 4020660.05432
399, 0, 2, -13183207.0906, 4020159.2229
400, 0, 2, -13183345.7388, 4020156.85284
401, 0, 1, -13182085.8034, 4020836.01852
402, 0, 1, -13182447.8572, 4021689.13339
403, 0, 2, -13183353.6508, 4021546.87283
404, 0, 2, -13181378.9512, 4021086.4305
405, 0, 2, -13183037.9223, 4020019.73036
406, 0, 1, -13182498.8258, 4020592.90733
407, 0, 2, -13183013.651, 4021814.66303
408, 0, 2, -13183133.8975, 4020037.7923
409, 0, 2, -13183164.3229, 4021823.11532
410, 0, 2, -13181523.0633, 4020160.72612
411, 0, 2, -13183163.1746, 4021756.51666
412, 0, 1, -13182902.0385, 4020121.81716
413, 0, 2, -13183570.169, 4020940.78357
414, 0, 1, -13181823.1604, 4021055.43555
415, 0, 1, -13182115.8112, 4020860.10831
416, 0, 1, -13182431.0528, 4020562.19601
417, 0, 2, -13182030.1201, 4021916.77731
418, 0, 2, -13181731.8965, 4021746.77357
419, 0, 2, -13181334.9351, 4021006.72524
420, 0, 2, -13181912.4529, 4021924.82928
421, 0, 2, -13183364.6014, 4021592.91156
422, 0, 2, -13182138.4241, 4019822.29967
423, 0, 1, -13182680.3125, 4020662.39406
424, 0, 1, -13182618.0409, 4020492.11601
425, 0, 2, -13181467.4834, 4020469.76842
426, 0, 1, -13181630.5968, 4021101.36706
427, 0, 1, -13181808.9732, 4020947.15277
428, 0, 2, -13183532.4292, 4020847.69112
429, 0, 1, -13182639.1663, 4021072.40627
430, 0, 2, -13181760.2745, 4020013.52804
431, 0, 1, -13182760.0068, 4020580.63038
432, 0, 2, -13181670.5431, 4021707.61993
433, 0, 2, -13182284.2616, 4022009.99792
434, 0, 1, -13182486.9275, 4021479.11027
435, 0, 1, -13182332.776, 4021377.45615
436, 0, 2, -13183520.9991, 4020816.49796
437, 0, 2, -13183123.2247, 4021820.91162
438, 0, 1, -13182910.3519, 4020837.51611
439, 0, 2, -13181371.8016, 4021172.54872
440, 0, 1, -13181997.564, 4020298.50881
441, 0, 2, -13183026.1504, 4021826.93382
442, 0, 1, -13183011.4566, 4021042.24583
443, 0, 2, -13183124.9161, 4019976.03712
444, 0, 2, -13183188.8874, 4021739.54827
445, 0, 2, -13181377.2259, 4020657.0751
446, 0, 2, -13183258.8739, 4021703.9123
447, 0, 1, -13182330.4943, 4021398.85287
448, 0, 2, -13183497.2948, 4021062.49941
449, 0, 1, -13183122.5482, 4021068.09266
450, 0, 1, -13182784.8338, 4020301.81626
451, 0, 2, -13183451.2573, 4021250.91004
452, 0, 1, -13182316.2904, 4021507.49715
453, 0, 2, -13181905.5741, 4021827.03173
454, 0, 1, -13183060.9339, 4021029.72802
455, 0, 2, -13182816.1043, 4019789.06899
456, 0, 2, -13181778.5093, 4020061.1043
457, 0, 1, -13182798.9999, 4020841.9968
458, 0, 1, -13183066.7414, 4020943.6483
459, 0, 2, -13182563.3359, 4019803.95051
460, 0, 1, -13182890.4091, 4020120.7816
461, 0, 2, -13183274.8288, 4021573.6022
462, 0, 1, -13182347.8861, 4021712.5843
463, 0, 2, -13181477.1639, 4021485.3778
464, 0, 2, -13182422.5845, 4021972.51699
465, 0, 2, -13182375.1156, 4022062.45449
466, 0, 1, -13183205.1809, 4021124.86582
467, 0, 2, -13182089.4586, 4021922.13108
468, 0, 1, -13182111.0199, 4020639.1244
469, 0, 2, -13183487.6708, 4020478.64538
470, 0, 2, -13181518.443, 4020357.29451
471, 0, 1, -13181925.6147, 4020981.86861
472, 0, 2, -13181339.1558, 4021268.57505
473, 0, 1, -13182566.3458, 4020511.49165
474, 0, 2, -13181833.7306, 4021807.02737
475, 0, 2, -13181372.8067, 4020546.9637
476, 0, 1, -13182661.1506, 4020313.40277
477, 0, 2, -13183601.4762, 4020946.40635
478, 0, 1, -13182847.7905, 4020887.49375
479, 0, 1, -13182587.7987, 4020489.8791
480, 0, 2, -13183458.2523, 4020603.93579
481, 0, 2, -13183524.1997, 4021168.90295
482, 0, 1, -13182577.2693, 4020519.99962
483, 0, 2, -13182766.8258, 4022001.4189
484, 0, 2, -13181899.8441, 4019972.39589
485, 0, 2, -13183214.9019, 4020078.62489
486, 0, 2, -13183010.2943, 4021864.15544
487, 0, 2, -13183519.3457, 4021133.7227
488, 0, 2, -13182288.1392, 4021994.11816
489, 0, 1, -13182038.8964, 4020490.17841
490, 0, 2, -13181776.9075, 4019929.16734
491, 0, 1, -13182393.1176, 4021571.86183
492, 0, 2, -13181402.5444, 4021125.07088
493, 0, 2, -13183320.9503, 4021526.17193
494, 0, 1, -13182057.2468, 4020516.79092
495, 0, 2, -13181420.3729, 4020509.66349
496, 0, 1, -13182728.4111, 4021135.32114
497, 0, 2, -13182561.7311, 4022027.79042
498, 0, 2, -13182635.2444, 4021997.13774
499, 0, 2, -13181641.5089, 4020159.21094
500, 0, 2, -13181876.7866, 4021801.65023
501, 0, 2, -13182654.6066, 4021965.5958
502, 0, 1, -13181940.7113, 4021119.2261
503, 0, 2, -13181503.8035, 4020378.03934
504, 0, 2, -13183369.0164, 4020320.04699
505, 0, 2, -13181278.5464, 4020751.0764
506, 0, 1, -13182435.316, 4021504.92663
507, 0, 2, -13182280.452, 4021993.44984
508, 0, 1, -13181935.7028, 4021107.63205
509, 0, 1, -13182534.2149, 4021417.3818
510, 0, 1, -13181715.9206, 4021082.381
511, 0, 1, -13181885.2024, 4021140.423
512, 0, 2, -13183532.4283, 4021215.9157
513, 0, 1, -13181963.3699, 4020143.4965
514, 0, 2, -13183400.5205, 4021504.15995
515, 0, 1, -13182617.9072, 4021108.7752
516, 0, 1, -13182219.8667, 4021091.06657
517, 0, 1, -13182701.6088, 4020427.54767
518, 0, 2, -13183532.4981, 4021239.12294
519, 0, 2, -13183344.7846, 4021507.80857
520, 0, 1, -13182717.9219, 4020575.13343
521, 0, 1, -13182145.9384, 4020800.40028
522, 0, 2, -13181751.2828, 4021716.94813
523, 0, 1, -13182911.0544, 4021130.00182
524, 0, 2, -13183250.5325, 4020164.44215
525, 0, 1, -13182099.8515, 4020604.86231
526, 0, 2, -13182032.8853, 4019896.76867
527, 0, 1, -13181898.7855, 4020951.07539
528, 0, 2, -13183221.2959, 4021731.53558
529, 0, 2, -13183064.1792, 4021843.51474
530, 0, 2, -13181895.327, 4019892.38063
531, 0, 2, -13183521.808, 4021155.75797
532, 0, 2, -13181401.8956, 4020504.71968
533, 0, 2, -13181941.8069, 4019848.70352
534, 0, 2, -13181363.9919, 4020502.90645
535, 0, 1, -13182811.7361, 4020439.83225
536, 0, 2, -13182280.5416, 4019746.89864
537, 0, 1, -13181971.9869, 4020905.9901
538, 0, 1, -13182752.6582, 4021059.96535
539, 0, 1, -13182056.5956, 4020203.62893
540, 0, 2, -13183529.1441, 4020826.12771
541, 0, 2, -13183430.534, 4021313.65275
542, 0, 1, -13182409.0808, 4020606.62513
543, 0, 1, -13182820.8057, 4020347.32849
544, 0, 2, -13181347.8551, 4020466.87551
545, 0, 1, -13182541.2066, 4020594.69534
546, 0, 2, -13182760.7868, 4019766.95861
547, 0, 2, -13181745.309, 4020037.36341
548, 0, 1, -13182773.8616, 4020607.54979
549, 0, 1, -13182152.8423, 4021069.08182
550, 0, 1, -13182208.5338, 4021140.31037
551, 0, 2, -13183362.18, 4020375.55527
552, 0, 1, -13182657.2628, 4021034.96663
553, 0, 2, -13183141.8629, 4021744.46878
554, 0, 1, -13182045.3137, 4021051.64629
555, 0, 2, -13183140.3657, 4021816.04661
556, 0, 1, -13182338.6836, 4020520.33187
557, 0, 1, -13182195.7357, 4020458.65071
558, 0, 2, -13181701.5908, 4021809.03132
559, 0, 2, -13183371.1581, 4021502.50199
560, 0, 2, -13181313.795, 4020872.87133
561, 0, 1, -13181895.447, 4021036.0485
562, 0, 1, -13182433.3439, 4021584.7036
563, 0, 1, -13181678.0514, 4021048.77826
564, 0, 2, -13183061.3867, 4020023.53981
565, 0, 2, -13181959.2708, 4021920.55291
566, 0, 2, -13182685.7482, 4021995.99752
567, 0, 2, -13181418.1485, 4021300.18872
568, 0, 2, -13182160.0055, 4022034.43681
569, 0, 2, -13183108.1024, 4021759.11518
570, 0, 1, -13182552.6702, 4020444.64604
571, 0, 1, -13182176.9502, 4020796.0319
572, 0, 2, -13182946.6007, 4021945.66318
573, 0, 2, -13183529.3528, 4021253.26081
574, 0, 2, -13181825.4993, 4019898.90847
575, 0, 1, -13182767.2192, 4020809.39542
576, 0, 1, -13183230.6692, 4021098.36866
577, 0, 2, -13181351.4001, 4021146.20209
578, 0, 1, -13182248.3409, 4021085.79247
579, 0, 1, -13182555.2545, 4021119.69424
580, 0, 2, -13183532.1723, 4020825.92247
581, 0, 2, -13183252.0158, 4021724.9246
582, 0, 2, -13182229.1726, 4022053.09191
583, 0, 2, -13182038.4474, 4019898.67934
